prefix,operator,operator_group,service_type,orbit_class,origin_asn,geoip_country,geoip_region,geoip_city,geoip_source,pop_code,pop_iata,bgp_state,ground_station_claim,active_user_claim,quality_flags,attribution_confidence,geo_confidence,first_seen,last_seen,changed_at,change_type,previous_bgp_state,previous_origin_asn,previous_operator,previous_pop_code,previous_geoip_country,previous_geoip_region,previous_geoip_city
27.121.104.0/22,oneweb,eutelsat_oneweb,satellite_internet,leo,800,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
27.121.105.0/24,oneweb,eutelsat_oneweb,satellite_internet,leo,800,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
27.131.248.0/24,starlink,spacex,satellite_internet,leo,45700,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
27.131.249.0/24,starlink,spacex,satellite_internet,leo,45700,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
27.131.250.0/24,starlink,spacex,satellite_internet,leo,45700,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
27.131.251.0/24,starlink,spacex,satellite_internet,leo,45700,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
2803:9810:1000::/38,starlink,spacex,satellite_internet,leo,14593,BR,BR-SP,Sao Paulo,starlink_feed_csv,splobra1,gru,announced,false,true,[geoip_valid bgp_announced pop_present ptr_missing origin_asn_expected],0.985,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
2803:9810:1400::/38,starlink,spacex,satellite_internet,leo,14593,AR,AR-C,Buenos Aires,starlink_feed_csv,bnssarg1,eze,announced,false,true,[geoip_valid bgp_announced pop_present ptr_missing origin_asn_expected],0.985,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
2803:9810:1800::/38,starlink,spacex,satellite_internet,leo,14593,CL,CL-RM,Santiago,starlink_feed_csv,sntochl1,scl,announced,false,true,[geoip_valid bgp_announced pop_present ptr_missing origin_asn_expected],0.985,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
2803:9810:1a00::/41,starlink,spacex,satellite_internet,leo,14593,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
2803:9810:1c00::/38,starlink,spacex,satellite_internet,leo,14593,PE,PE-LMA,Lima,starlink_feed_csv,limaper1,lim,announced,false,true,[geoip_valid bgp_announced pop_present ptr_missing origin_asn_expected],0.985,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
2803:9810:2000::/38,starlink,spacex,satellite_internet,leo,14593,BR,BR-DF,Brasilia,starlink_feed_csv,brsabra1,bsb,announced,false,true,[geoip_valid bgp_announced pop_present ptr_missing origin_asn_expected],0.985,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
2803:9810:2000::/48,starlink,spacex,satellite_internet,leo,14593,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
2803:9810:3000::/40,starlink,spacex,satellite_internet,leo,14593,CL,CL-RM,Santiago,starlink_feed_csv,sntochl1,scl,announced,false,true,[geoip_valid bgp_announced pop_present ptr_missing origin_asn_expected],0.985,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
2803:9810:3100::/40,starlink,spacex,satellite_internet,leo,14593,BR,BR-SP,Sao Paulo,starlink_feed_csv,sntochl1,scl,announced,false,true,[geoip_valid bgp_announced pop_present ptr_missing origin_asn_expected],0.985,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
2803:9810:3200::/40,starlink,spacex,satellite_internet,leo,14593,CL,CL-RM,Santiago,starlink_feed_csv,sntochl1,scl,announced,false,true,[geoip_valid bgp_announced pop_present ptr_missing origin_asn_expected],0.985,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
2803:9810:3300::/40,starlink,spacex,satellite_internet,leo,14593,BO,BO-S,Santa Cruz de la Sierra,starlink_feed_csv,splobra1,gru,announced,false,true,[geoip_valid bgp_announced pop_present ptr_missing origin_asn_expected],0.985,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
2803:9810:3400::/40,starlink,spacex,satellite_internet,leo,14593,EC,EC-P,Quito,starlink_feed_csv,limaper1,lim,announced,false,true,[geoip_valid bgp_announced pop_present ptr_missing origin_asn_expected],0.985,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
2803:9810:3500::/40,starlink,spacex,satellite_internet,leo,14593,BR,BR-SP,Sao Paulo,starlink_feed_csv,limaper1,lim,announced,false,true,[geoip_valid bgp_announced pop_present ptr_missing origin_asn_expected],0.985,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
2803:9810:3600::/40,starlink,spacex,satellite_internet,leo,14593,BO,BO-S,Santa Cruz de la Sierra,starlink_feed_csv,sntochl1,scl,announced,false,true,[geoip_valid bgp_announced pop_present ptr_missing origin_asn_expected],0.985,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
2803:9810:3700::/40,starlink,spacex,satellite_internet,leo,14593,BO,BO-S,Santa Cruz de la Sierra,starlink_feed_csv,limaper1,lim,announced,false,true,[geoip_valid bgp_announced pop_present ptr_missing origin_asn_expected],0.985,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
2803:9810:3800::/40,starlink,spacex,satellite_internet,leo,14593,AR,AR-C,Buenos Aires,starlink_feed_csv,splobra1,gru,announced,false,true,[geoip_valid bgp_announced pop_present ptr_missing origin_asn_expected],0.985,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
2803:9810:3800::/41,starlink,spacex,satellite_internet,leo,14593,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-25,2026-08-12,2026-06-25T06:56:30Z,unchanged,,,,,,,
2803:9810:3880::/41,starlink,spacex,satellite_internet,leo,14593,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-25,2026-08-12,2026-06-25T06:56:30Z,unchanged,,,,,,,
2803:9810:3900::/40,starlink,spacex,satellite_internet,leo,14593,AR,AR-C,Buenos Aires,starlink_feed_csv,bnssarg1,eze,announced,false,true,[geoip_valid bgp_announced pop_present ptr_missing origin_asn_expected],0.985,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
2803:9810:3a00::/40,starlink,spacex,satellite_internet,leo,14593,VE,VE-A,Caracas,starlink_feed_csv,bgtacol1,bog,announced,false,true,[geoip_valid bgp_announced pop_present ptr_missing origin_asn_expected],0.985,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
2803:9810:3a00::/41,starlink,spacex,satellite_internet,leo,14593,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
2803:9810:3a80::/41,starlink,spacex,satellite_internet,leo,14593,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
2803:9810:3b00::/40,starlink,spacex,satellite_internet,leo,14593,BR,BR-DF,Brasilia,starlink_feed_csv,brsabra1,bsb,announced,false,true,[geoip_valid bgp_announced pop_present ptr_missing origin_asn_expected],0.985,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
2803:9810:3c00::/40,starlink,spacex,satellite_internet,leo,14593,AR,AR-C,Buenos Aires,starlink_feed_csv,sntochl1,scl,announced,false,true,[geoip_valid bgp_announced pop_present ptr_missing origin_asn_expected],0.985,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
2803:9810:3d00::/40,starlink,spacex,satellite_internet,leo,14593,CL,CL-RM,Santiago,starlink_feed_csv,sntochl1,scl,announced,false,true,[geoip_valid bgp_announced pop_present ptr_missing origin_asn_expected],0.985,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
2803:9810:3e00::/40,starlink,spacex,satellite_internet,leo,14593,AR,AR-C,Buenos Aires,starlink_feed_csv,bnssarg1,eze,announced,false,true,[geoip_valid bgp_announced pop_present ptr_missing origin_asn_expected],0.985,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
2803:9810:3f00::/40,starlink,spacex,satellite_internet,leo,14593,BR,BR-CE,Fortaleza,starlink_feed_csv,frtabra1,for,announced,false,true,[geoip_valid bgp_announced pop_present ptr_missing origin_asn_expected],0.985,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
2803:9810:3f00::/41,starlink,spacex,satellite_internet,leo,14593,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-13,2026-08-12,2026-06-13T07:06:03Z,unchanged,,,,,,,
2803:9810:3f80::/41,starlink,spacex,satellite_internet,leo,14593,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-13,2026-08-12,2026-06-13T07:06:03Z,unchanged,,,,,,,
2803:9810:4000::/40,starlink,spacex,satellite_internet,leo,14593,BR,BR-SP,Sao Paulo,starlink_feed_csv,splobra1,gru,announced,false,true,[geoip_valid bgp_announced pop_present ptr_missing origin_asn_expected],0.985,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
2803:9810:4000::/41,starlink,spacex,satellite_internet,leo,14593,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-24,2026-08-12,2026-06-24T06:56:52Z,unchanged,,,,,,,
2803:9810:400::/38,starlink,spacex,satellite_internet,leo,14593,GT,GT-01,Guatemala City,starlink_feed_csv,gtmygtm1,gua,announced,false,true,[geoip_valid bgp_announced pop_present ptr_missing origin_asn_expected],0.985,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
2803:9810:4080::/41,starlink,spacex,satellite_internet,leo,14593,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-24,2026-08-12,2026-06-24T06:56:52Z,unchanged,,,,,,,
2803:9810:4100::/40,starlink,spacex,satellite_internet,leo,14593,PY,PY-ASU,Asuncion,starlink_feed_csv,splobra1,gru,announced,false,true,[geoip_valid bgp_announced pop_present ptr_missing origin_asn_expected],0.985,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
2803:9810:4100::/41,starlink,spacex,satellite_internet,leo,14593,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-25,2026-08-12,2026-06-25T06:56:30Z,unchanged,,,,,,,
2803:9810:4180::/41,starlink,spacex,satellite_internet,leo,14593,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-25,2026-08-12,2026-06-25T06:56:30Z,unchanged,,,,,,,
2803:9810:4200::/40,starlink,spacex,satellite_internet,leo,14593,BR,BR-SP,Sao Paulo,starlink_feed_csv,splobra1,gru,announced,false,true,[geoip_valid bgp_announced pop_present ptr_missing origin_asn_expected],0.985,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
2803:9810:4200::/41,starlink,spacex,satellite_internet,leo,14593,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-24,2026-08-12,2026-06-24T06:56:52Z,unchanged,,,,,,,
2803:9810:4280::/41,starlink,spacex,satellite_internet,leo,14593,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-24,2026-08-12,2026-06-24T06:56:52Z,unchanged,,,,,,,
2803:9810:4300::/40,starlink,spacex,satellite_internet,leo,14593,BR,BR-SP,Sao Paulo,starlink_feed_csv,splobra1,gru,announced,false,true,[geoip_valid bgp_announced pop_present ptr_missing origin_asn_expected],0.985,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
2803:9810:4300::/41,starlink,spacex,satellite_internet,leo,14593,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-24,2026-08-12,2026-06-24T06:56:52Z,unchanged,,,,,,,
2803:9810:4380::/41,starlink,spacex,satellite_internet,leo,14593,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-24,2026-08-12,2026-06-24T06:56:52Z,unchanged,,,,,,,
2803:9810:4400::/40,starlink,spacex,satellite_internet,leo,14593,AR,AR-C,Buenos Aires,starlink_feed_csv,splobra1,gru,announced,false,true,[geoip_valid bgp_announced pop_present ptr_missing origin_asn_expected],0.985,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
2803:9810:4400::/41,starlink,spacex,satellite_internet,leo,14593,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-07-30,2026-08-12,2026-07-30T05:58:44Z,unchanged,,,,,,,
2803:9810:4480::/41,starlink,spacex,satellite_internet,leo,14593,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-24,2026-08-12,2026-06-24T06:56:52Z,unchanged,,,,,,,
2803:9810:4500::/40,starlink,spacex,satellite_internet,leo,14593,UY,UY-MO,Montevideo,starlink_feed_csv,splobra1,gru,announced,false,true,[geoip_valid bgp_announced pop_present ptr_missing origin_asn_expected],0.985,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
2803:9810:4600::/40,starlink,spacex,satellite_internet,leo,14593,BR,BR-SP,Sao Paulo,starlink_feed_csv,splobra1,gru,announced,false,true,[geoip_valid bgp_announced pop_present ptr_missing origin_asn_expected],0.985,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
2803:9810:4600::/41,starlink,spacex,satellite_internet,leo,14593,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-24,2026-08-12,2026-06-24T06:56:52Z,unchanged,,,,,,,
2803:9810:4680::/41,starlink,spacex,satellite_internet,leo,14593,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-24,2026-08-12,2026-06-24T06:56:52Z,unchanged,,,,,,,
2803:9810:4700::/40,starlink,spacex,satellite_internet,leo,14593,PY,PY-ASU,Asuncion,starlink_feed_csv,,,announced,false,true,[geoip_valid bgp_announced pop_missing origin_asn_expected],0.985,0.600,2026-08-11,2026-08-12,2026-08-11T04:39:40Z,unchanged,,,,,,,
2803:9810:4800::/40,starlink,spacex,satellite_internet,leo,14593,BR,BR-SP,Sao Paulo,starlink_feed_csv,splobra1,gru,announced,false,true,[geoip_valid bgp_announced pop_present ptr_missing origin_asn_expected],0.985,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
2803:9810:4800::/41,starlink,spacex,satellite_internet,leo,14593,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-24,2026-08-12,2026-06-24T06:56:52Z,unchanged,,,,,,,
2803:9810:4880::/41,starlink,spacex,satellite_internet,leo,14593,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-24,2026-08-12,2026-06-24T06:56:52Z,unchanged,,,,,,,
2803:9810:4900::/40,starlink,spacex,satellite_internet,leo,14593,BR,BR-SP,Sao Paulo,starlink_feed_csv,splobra1,gru,announced,false,true,[geoip_valid bgp_announced pop_present ptr_missing origin_asn_expected],0.985,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
2803:9810:4900::/41,starlink,spacex,satellite_internet,leo,14593,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-24,2026-08-12,2026-06-24T06:56:52Z,unchanged,,,,,,,
2803:9810:4980::/41,starlink,spacex,satellite_internet,leo,14593,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-24,2026-08-12,2026-06-24T06:56:52Z,unchanged,,,,,,,
2803:9810:4a00::/40,starlink,spacex,satellite_internet,leo,14593,BR,BR-SP,Sao Paulo,starlink_feed_csv,splobra1,gru,announced,false,true,[geoip_valid bgp_announced pop_present ptr_missing origin_asn_expected],0.985,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
2803:9810:4a00::/41,starlink,spacex,satellite_internet,leo,14593,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-24,2026-08-12,2026-06-24T06:56:52Z,unchanged,,,,,,,
2803:9810:4a80::/41,starlink,spacex,satellite_internet,leo,14593,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-24,2026-08-12,2026-06-24T06:56:52Z,unchanged,,,,,,,
2803:9810:4b00::/40,starlink,spacex,satellite_internet,leo,14593,BR,BR-SP,Sao Paulo,starlink_feed_csv,splobra1,gru,announced,false,true,[geoip_valid bgp_announced pop_present ptr_missing origin_asn_expected],0.985,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
2803:9810:4b00::/41,starlink,spacex,satellite_internet,leo,14593,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-24,2026-08-12,2026-06-24T06:56:52Z,unchanged,,,,,,,
2803:9810:4b80::/41,starlink,spacex,satellite_internet,leo,14593,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-06-24,2026-08-12,2026-06-24T06:56:52Z,unchanged,,,,,,,
2803:9810:4c00::/40,starlink,spacex,satellite_internet,leo,14593,BR,BR-DF,Brasília,starlink_feed_csv,brsabra1,bsb,announced,false,true,[geoip_valid bgp_announced pop_present ptr_missing origin_asn_expected],0.985,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
2803:9810:4d00::/40,starlink,spacex,satellite_internet,leo,14593,BR,BR-DF,Brasília,starlink_feed_csv,brsabra1,bsb,announced,false,true,[geoip_valid bgp_announced pop_present ptr_missing origin_asn_expected],0.985,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
2803:9810:4e00::/40,starlink,spacex,satellite_internet,leo,14593,BR,BR-DF,Brasília,starlink_feed_csv,brsabra1,bsb,announced,false,true,[geoip_valid bgp_announced pop_present ptr_missing origin_asn_expected],0.985,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
2803:9810:4f00::/40,starlink,spacex,satellite_internet,leo,14593,PY,PY-ASU,Asuncion,starlink_feed_csv,brsabra1,bsb,announced,false,true,[geoip_valid bgp_announced pop_present ptr_missing origin_asn_expected],0.985,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
2803:9810:5000::/40,starlink,spacex,satellite_internet,leo,14593,CO,CO-DC,Bogota,starlink_feed_csv,bgtacol1,bog,announced,false,true,[geoip_valid bgp_announced pop_present ptr_missing origin_asn_expected],0.985,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
2803:9810:5000::/41,starlink,spacex,satellite_internet,leo,14593,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
2803:9810:5080::/41,starlink,spacex,satellite_internet,leo,14593,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
2803:9810:5100::/40,starlink,spacex,satellite_internet,leo,14593,CO,CO-DC,Bogota,starlink_feed_csv,bgtacol1,bog,announced,false,true,[geoip_valid bgp_announced pop_present ptr_missing origin_asn_expected],0.985,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
2803:9810:5100::/41,starlink,spacex,satellite_internet,leo,14593,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
2803:9810:5180::/41,starlink,spacex,satellite_internet,leo,14593,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
2803:9810:5200::/40,starlink,spacex,satellite_internet,leo,14593,PA,PA-8,Panama City,starlink_feed_csv,bgtacol1,bog,announced,false,true,[geoip_valid bgp_announced pop_present ptr_missing origin_asn_expected],0.985,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
2803:9810:5200::/41,starlink,spacex,satellite_internet,leo,14593,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-07-09,2026-08-12,2026-07-09T06:54:58Z,unchanged,,,,,,,
2803:9810:5280::/41,starlink,spacex,satellite_internet,leo,14593,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-07-10,2026-08-12,2026-07-10T06:55:02Z,unchanged,,,,,,,
2803:9810:5300::/40,starlink,spacex,satellite_internet,leo,14593,UY,UY-MO,Montevideo,starlink_feed_csv,,,announced,false,true,[geoip_valid bgp_announced pop_missing origin_asn_expected],0.985,0.600,2026-08-11,2026-08-12,2026-08-11T04:39:40Z,unchanged,,,,,,,
2803:9810:5400::/40,starlink,spacex,satellite_internet,leo,14593,AR,AR-C,Buenos Aires,starlink_feed_csv,,,announced,false,true,[geoip_valid bgp_announced pop_missing origin_asn_expected],0.985,0.600,2026-08-11,2026-08-12,2026-08-11T04:39:40Z,unchanged,,,,,,,
2803:9810:5500::/40,starlink,spacex,satellite_internet,leo,14593,BR,BR-SP,Sao Paulo,starlink_feed_csv,bgtacol1,bog,announced,false,true,[geoip_valid bgp_announced pop_present ptr_missing origin_asn_expected],0.985,0.750,2026-05-25,2026-08-12,,unchanged,,,,,,,
2803:9810:5500::/41,starlink,spacex,satellite_internet,leo,14593,,,,,,,bgp_only,false,true,[prefix_only_in_bgp bgp_announced origin_asn_expected],0.970,0.000,2026-05-25,2026-08-12,,unchanged,,,,,,,
